id,inflo_chnl_id,type,reg_dts,value,intent_id
19595667,96fbf7abae24,REQUEST,2026-05-03 00:48:08.201602 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""상품"",""value"":""1/5"",""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a""}",
19595668,96fbf7abae24,RESPONSE,2026-05-03 00:48:08.212089 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품검색"",""value"":""2/3"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""입고문의"",""value"":""6/0"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""대량구매"",""value"":""8/0"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""기타문의"",""value"":""9/3"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null}]}",
19595669,96fbf7abae24,REQUEST,2026-05-03 00:48:12.497154 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""상품검색"",""value"":""2/3"",""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a""}",
19595670,96fbf7abae24,RESPONSE,2026-05-03 00:48:12.502250 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""일반상품"",""value"":""3/0"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""신선식품"",""value"":""4/0"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""가전상품"",""value"":""5/0"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null}]}",
19595671,96fbf7abae24,REQUEST,2026-05-03 00:48:16.441135 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""신선식품"",""value"":""4/0"",""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a""}",
19595672,96fbf7abae24,RESPONSE,2026-05-03 00:48:16.446287 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""신선 상품은 채팅상담을 통해 안내해 드리겠습니다""},{""type"":""buttons"",""value"":[{""action"":""message"",""label"":""채팅상담"",""value"":""상담사 연결"",""data"":null,""sessionId"":null,""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""1b835811-b725-4858-8180-f6143e316c7a"",""badge"":null}]}",
19595673,ad1a7f51ae36,REQUEST,2026-05-03 00:48:20.456526 +00:00,배송취소문의,
19595674,ad1a7f51ae36,RESPONSE,2026-05-03 00:48:21.664219 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""원하는 답변을 선택해 주세요.""},{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""SSG.COM 관련 문의"",""value"":""142/0"",""data"":null,""sessionId"":null,""badge"":null},{""action"":""dialogFlowButton"",""label"":""SSG.COM 배송상품 이마트에서 환불 가능 여부"",""value"":""46/0"",""data"":null,""sessionId"":null,""badge"":null},{""action"":""dialogFlowButton"",""label"":""카드취소 후 입금 안내"",""value"":""45/0"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}","{142,46,45}"
19595675,6a0f4a87dad2,REQUEST,2026-05-03 00:48:25.051818 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595676,6a0f4a87dad2,RESPONSE,2026-05-03 00:48:25.089068 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM김천점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/13(수), 5/27(수), 6/10(수), 6/24(수) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null}]}]}]}",
19595677,5e111ed831ea,REQUEST,2026-05-03 00:48:35.845556 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595678,5e111ed831ea,RESPONSE,2026-05-03 00:48:35.873790 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM묵동점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null}]}]}]}",
19595679,c76c288380c4,REQUEST,2026-05-03 00:48:37.766456 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595680,c76c288380c4,RESPONSE,2026-05-03 00:48:37.787261 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM순천점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""dce708a9-47fe-4490-86a2-e98e30cd8c8f"",""badge"":null}]}]}]}",
19595681,96fbf7abae24,REQUEST,2026-05-03 00:48:38.007650 +00:00,문어숙회 덩어리 있나요,
19595682,96fbf7abae24,RESPONSE,2026-05-03 00:48:38.234603 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다\n※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다""},{""type"":""buttons"",""value"":[{""action"":""EMART_PRODUCT_SEARCH"",""label"":""상품검색"",""value"":""상품 검색"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{3}
19595683,6a0f4a87dad2,REQUEST,2026-05-03 00:48:49.664813 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""상품"",""value"":""1/5"",""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8""}",
19595684,6a0f4a87dad2,RESPONSE,2026-05-03 00:48:49.675352 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품검색"",""value"":""2/3"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""입고문의"",""value"":""6/0"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""대량구매"",""value"":""8/0"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""기타문의"",""value"":""9/3"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null}]}",
19595685,ad1a7f51ae36,REQUEST,2026-05-03 00:48:49.982419 +00:00,친구 아이디로 제가 주문했고 제 카드로 주문했어요 동의하에 제 번호(010-7424-3580)으로 상담받고 싶어요,
19595686,5e111ed831ea,REQUEST,2026-05-03 00:48:51.929544 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""상품"",""value"":""1/5"",""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be""}",
19595687,5e111ed831ea,RESPONSE,2026-05-03 00:48:51.937899 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품검색"",""value"":""2/3"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""입고문의"",""value"":""6/0"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""대량구매"",""value"":""8/0"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""기타문의"",""value"":""9/3"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null}]}",
19595688,ad1a7f51ae36,RESPONSE,2026-05-03 00:48:54.252087 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""원하는 답변을 선택해 주세요.""},{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""무방문 결제 여부"",""value"":""55/0"",""data"":null,""sessionId"":null,""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산 착오"",""value"":""54/0"",""data"":null,""sessionId"":null,""badge"":null},{""action"":""dialogFlowButton"",""label"":""점포 상품 구매시 배달 가능 여부"",""value"":""128/0"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}","{55,54,128}"
19595689,6a0f4a87dad2,REQUEST,2026-05-03 00:48:55.444621 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""기타문의"",""value"":""9/3"",""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8""}",
19595690,6a0f4a87dad2,RESPONSE,2026-05-03 00:48:55.453047 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""A/S"",""value"":""10/0"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품예약"",""value"":""11/0"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""불량상품"",""value"":""12/0"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""dd86a96f-546b-41a2-b2d5-7c3fc8ec16a8"",""badge"":null}]}",
19595691,5e111ed831ea,REQUEST,2026-05-03 00:48:57.586528 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""상품검색"",""value"":""2/3"",""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be""}",
19595692,5e111ed831ea,RESPONSE,2026-05-03 00:48:57.591009 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""일반상품"",""value"":""3/0"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""신선식품"",""value"":""4/0"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""가전상품"",""value"":""5/0"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null}]}",
19595693,887273238869,REQUEST,2026-05-03 00:49:04.448889 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595694,887273238869,RESPONSE,2026-05-03 00:49:04.479370 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! TR서면점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/11(월), 5/25(월), 6/8(월), 6/22(월) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1001/4"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""1013/3"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""1026/3"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""1041/6"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""1050/2"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""1060/4"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""1067/4"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""1085/4"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""1090/2"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""1105/5"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""트레이더스 클럽"",""value"":""1900/3"",""data"":null,""sessionId"":""f495fd47-8eaf-462b-8053-17a31278def7"",""badge"":null}]}]}]}",
19595695,5e111ed831ea,REQUEST,2026-05-03 00:49:05.134758 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""일반상품"",""value"":""3/0"",""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be""}",
19595696,5e111ed831ea,RESPONSE,2026-05-03 00:49:05.149533 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다\n※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다""},{""type"":""buttons"",""value"":[{""action"":""EMART_PRODUCT_SEARCH"",""label"":""상품검색"",""value"":""상품 검색"",""data"":null,""sessionId"":null,""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""3680caa4-4403-4460-ab23-78de4e71b7be"",""badge"":null}]}",
19595697,ad1a7f51ae36,REQUEST,2026-05-03 00:49:18.814446 +00:00,채팅으로도 가능하면 상담좀 부탁드려요 중복주문된거 이제서야 알았는데 ㅈ취소안되나요???????????오늘 12-16시 배달인데,
19595698,ad1a7f51ae36,RESPONSE,2026-05-03 00:49:23.823970 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""죄송하지만 잘 모르겠어요.""}]}]}",
19595699,c76c288380c4,REQUEST,2026-05-03 00:49:23.963520 +00:00,레드페이스  전화번호  필요합니다,
19595700,c76c288380c4,RESPONSE,2026-05-03 00:49:24.274505 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""문의해주신 시설물은 아래와 같이 운영되고 있습니다. ""},{""type"":""card"",""value"":[{""type"":""text"",""value"":""[레드페이스(등산의류)]\n- 위치: 2F\n- 운영시간: 10:00~22:00\n""}]},{""type"":""card"",""value"":[{""type"":""text"",""value"":""점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.\n하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.\n \n또는, 이렇게 검색해보세요:\n\""000 전화번호 알려줘\""""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""점포안내"",""value"":""https://emartapp.emart.com/branch/view.do?id=1065&mallGbn=E"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{31}
19595701,7f9feeca9b33,REQUEST,2026-05-03 00:49:35.190153 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595702,7f9feeca9b33,RESPONSE,2026-05-03 00:49:35.209739 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM용인점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""3e0dc227-2d44-460b-9cd2-5888de18b1af"",""badge"":null}]}]}]}",
19595703,7f9feeca9b33,REQUEST,2026-05-03 00:49:48.059053 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
